time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010473144782	8.03973	-6.36048	-2.66413	2.18357	0.226499	radar	0.416655	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.13508	-6.4688	-2.65753	2.21261	0.251721	lidar	0.0471857	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.24841	-6.60443	-2.86523	2.24294	0.291786	radar	1.36329	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.33991	-6.73361	-2.87213	2.24851	0.275663	lidar	0.0159549	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.4207	-6.84846	-2.71873	2.24735	0.238812	radar	0.957327	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.48557	-6.99559	-2.73972	2.2146	0.168347	lidar	0.275986	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.56445	-7.12222	-2.70942	2.2074	0.139501	radar	0.190752	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.61043	-7.29182	-2.74771	2.14426	0.0314255	lidar	0.656437	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.6914	-7.41532	-2.81402	2.14966	0.0437802	radar	0.184539	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.76157	-7.5404	-2.82221	2.14131	0.0277114	lidar	0.0179132	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.83258	-7.66956	-2.78075	2.13051	0.00473324	radar	0.138598	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.88797	-7.82283	-2.80087	2.0935	-0.051662	lidar	0.181046	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	8.95051	-7.95479	-2.74727	2.07566	-0.0810254	radar	0.14936	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	8.99171	-8.11884	-2.77961	2.02429	-0.151494	lidar	0.285268	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.05354	-8.25369	-2.76246	2.01251	-0.158992	radar	0.0154983	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.13186	-8.37282	-2.74235	2.02757	-0.123567	lidar	0.0767137	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.21309	-8.50632	-2.92191	2.05044	-0.054196	radar	1.38933	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.26271	-8.64573	-2.93115	2.02729	-0.0847381	lidar	0.0780972	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.32211	-8.77506	-2.93111	2.02106	-0.0867264	radar	0.117521	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.37277	-8.92198	-2.95237	1.99755	-0.115819	lidar	0.0679187	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.39484	-9.05152	-2.64937	1.93254	-0.254448	radar	4.07883	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.44573	-9.17926	-2.63633	1.92422	-0.245857	lidar	0.0312861	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.50028	-9.317	-2.69163	1.9216	-0.219129	radar	0.1969	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.54635	-9.45554	-2.69104	1.90704	-0.222819	lidar	0.0039137	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.60776	-9.60345	-2.76937	1.91116	-0.186313	radar	0.345833	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.6599	-9.74736	-2.77338	1.90338	-0.182758	lidar	0.0150561	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.73115	-9.89827	-2.93491	1.92538	-0.111001	radar	1.44231	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.76895	-10.0425	-2.94502	1.9058	-0.131831	lidar	0.0344536	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.77448	-10.1721	-2.65668	1.83481	-0.281067	radar	3.55113	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.78409	-10.3347	-2.69155	1.78516	-0.331952	lidar	0.167937	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.83007	-10.4836	-2.79232	1.79607	-0.263092	radar	0.58016	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.86037	-10.636	-2.79961	1.77856	-0.267614	lidar	0.00641889	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.85907	-10.7737	-2.62721	1.71412	-0.382986	radar	1.45468	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.86382	-10.9265	-2.64788	1.67675	-0.406785	lidar	0.041666	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.87486	-11.0718	-2.65136	1.65208	-0.410084	radar	0.00796164	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.86457	-11.2306	-2.68232	1.60668	-0.443009	lidar	0.0873828	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.88541	-11.3749	-2.77068	1.61623	-0.368476	radar	0.51564	9.8926	-11.463	9.85	-11.4	0	-2.9967
1477010475129765	9.87714	-11.5295	-2.80834	1.58155	-0.391955	lidar	0.105046	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.84313	-11.6731	-2.66545	1.49561	-0.543696	radar	1.81195	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.79754	-11.8389	-2.72052	1.43174	-0.592112	lidar	0.227273	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.75021	-11.9812	-2.65671	1.3541	-0.695792	radar	0.559566	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.6921	-12.1363	-2.70046	1.29283	-0.727444	lidar	0.122738	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.60396	-12.2651	-2.60909	1.16696	-0.925916	radar	1.73985	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.54876	-12.38	-2.57518	1.12067	-0.9204	lidar	0.117704	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.41821	-12.483	-2.49382	0.939146	-1.22409	radar	3.87544	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.34396	-12.5756	-2.45258	0.878746	-1.21654	lidar	0.0924226	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.21623	-12.6749	-2.4818	0.730005	-1.41406	radar	1.95912	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.09173	-12.7649	-2.51886	0.639152	-1.42873	lidar	0.131322	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	9.01608	-12.8492	-2.44684	0.635372	-1.24979	radar	1.19908	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.88684	-12.9337	-2.49502	0.560123	-1.25326	lidar	0.101419	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.7837	-13.0109	-2.46532	0.53561	-1.13716	radar	0.797784	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.6229	-13.104	-2.59215	0.469543	-1.13005	lidar	0.540485	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.42664	-13.1154	-2.7411	0.232419	-1.57619	radar	8.71392	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.27265	-13.1465	-2.75849	0.145329	-1.57518	lidar	0.0110632	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.11953	-13.1539	-2.82728	0.0401138	-1.64378	radar	0.262312	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	7.97008	-13.1577	-2.84949	-0.0407631	-1.63916	lidar	0.0230949	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.87948	-13.1888	-2.49405	-0.0203831	-1.34119	radar	6.5905	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.70449	-13.2099	-2.59661	-0.0702195	-1.29513	lidar	0.496008	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.53773	-13.1741	-2.77062	-0.195363	-1.44654	radar	2.03506	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.37955	-13.1431	-2.79521	-0.270368	-1.43717	lidar	0.0314629	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.26563	-13.1367	-2.52206	-0.280524	-1.25055	radar	3.42917	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.10201	-13.1171	-2.59363	-0.320973	-1.20337	lidar	0.284314	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	6.97219	-13.0889	-2.51429	-0.357058	-1.1316	radar	0.554736	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.77747	-13.0774	-2.65039	-0.359083	-1.03415	lidar	1.06803	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.66195	-13.0987	-2.27103	-0.291293	-0.722944	radar	8.35274	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.50882	-13.091	-2.33744	-0.290529	-0.662414	lidar	0.423148	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.37631	-13.0354	-2.43236	-0.354914	-0.732008	radar	0.612159	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.21556	-13.0067	-2.50603	-0.361633	-0.68227	lidar	0.296429	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.06753	-12.8843	-2.85919	-0.522526	-0.978294	radar	7.15543	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.90257	-12.8195	-2.91827	-0.547284	-0.93528	lidar	0.193869	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.77729	-12.7718	-2.73168	-0.547947	-0.816362	radar	1.61679	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.61002	-12.7158	-2.80047	-0.55044	-0.753257	lidar	0.341471	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.47201	-12.6132	-2.9448	-0.62287	-0.835861	radar	0.975596	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.30041	-12.5345	-3.01593	-0.629637	-0.776462	lidar	0.316848	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.16953	-12.4469	-2.96919	-0.65821	-0.74477	radar	0.127442	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.04462	-12.3475	-2.96505	-0.699449	-0.745521	lidar	0.00428243	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	4.93818	-12.2614	-2.91957	-0.729065	-0.727716	radar	0.20008	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.84782	-12.1556	-2.89786	-0.782345	-0.753345	lidar	0.0509425	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.76738	-12.0812	-2.66079	-0.79711	-0.683279	radar	2.09786	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.71626	-11.9671	-2.61409	-0.873569	-0.74824	lidar	0.320081	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.60056	-11.8145	-3.02341	-0.937607	-0.827325	radar	5.97916	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.52898	-11.6784	-3.01759	-0.999985	-0.858965	lidar	0.132485	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.49199	-11.5925	-2.60079	-1.04284	-0.833075	radar	5.73688	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.47593	-11.465	-2.56309	-1.13518	-0.912818	lidar	0.430722	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.35942	-11.2809	-3.1396	-1.15115	-0.861222	radar	10.1246	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.36066	-11.0955	-3.11955	-1.27674	-0.982574	lidar	0.821447	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.4203	-10.9791	-2.46454	-1.44153	-1.18524	radar	13.0426	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.42509	-10.8456	-2.45548	-1.52436	-1.213	lidar	0.0966934	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.40857	-10.7072	-2.54915	-1.56543	-1.16082	radar	0.513075	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.42369	-10.5637	-2.55791	-1.64192	-1.17935	lidar	0.0267273	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.42509	-10.4169	-2.62871	-1.68325	-1.12974	radar	0.229746	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.44665	-10.2699	-2.63939	-1.74657	-1.13078	lidar	0.0303695	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.4708	-10.127	-2.67563	-1.79401	-1.09725	radar	0.165358	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.52505	-9.97499	-2.70941	-1.8721	-1.12201	lidar	0.0884776	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.56633	-9.82475	-2.75289	-1.91652	-1.082	radar	0.244779	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.63328	-9.67394	-2.78659	-1.98594	-1.09495	lidar	0.0822596	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.69453	-9.53283	-2.81272	-2.03042	-1.05527	radar	0.140421	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.78958	-9.38717	-2.86143	-2.10629	-1.07834	lidar	0.121518	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.82491	-9.23326	-2.91984	-2.06444	-0.841952	radar	2.1575	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.92079	-9.07985	-2.97239	-2.12008	-0.852518	lidar	0.127926	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	5.04464	-8.96396	-2.93147	-2.23578	-1.01531	radar	1.16979	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.14463	-8.84248	-2.92311	-2.28979	-1.0131	lidar	0.00291316	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.20788	-8.70667	-2.90687	-2.25786	-0.797318	radar	1.68988	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.32309	-8.5751	-2.94652	-2.30456	-0.799104	lidar	0.0663639	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.40589	-8.44373	-2.93917	-2.29451	-0.663915	radar	0.752707	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.49647	-8.33818	-2.8826	-2.32579	-0.659853	lidar	0.115636	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.54225	-8.20585	-2.86986	-2.23105	-0.313702	radar	5.50377	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.63621	-8.08485	-2.89432	-2.24588	-0.31202	lidar	0.0383823	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.75599	-7.97366	-2.87951	-2.31517	-0.457971	radar	1.23971	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.85934	-7.85923	-2.8693	-2.33751	-0.454456	lidar	0.0173058	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.99201	-7.75671	-2.88969	-2.41066	-0.585605	radar	0.77002	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.12016	-7.65254	-2.90696	-2.44682	-0.590231	lidar	0.0396726	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.21032	-7.55046	-2.86792	-2.42628	-0.454284	radar	0.827683	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.32582	-7.45233	-2.88943	-2.44905	-0.453159	lidar	0.0182637	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.43362	-7.3424	-2.8675	-2.43857	-0.358024	radar	0.416197	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.55187	-7.24619	-2.85528	-2.45948	-0.360261	lidar	0.00780976	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.65758	-7.15654	-2.83993	-2.46292	-0.316114	radar	0.203673	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.76749	-7.06046	-2.85096	-2.47408	-0.309852	lidar	0.056629	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.89336	-6.98612	-2.87607	-2.53159	-0.427815	radar	0.779652	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	6.99414	-6.91815	-2.8199	-2.55452	-0.433085	lidar	0.142745	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.11519	-6.83109	-2.80422	-2.57104	-0.418778	radar	0.208496	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.24721	-6.75014	-2.80694	-2.59518	-0.420028	lidar	0.00563245	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.33229	-6.65771	-2.70108	-2.54647	-0.232758	radar	1.99684	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.44345	-6.5746	-2.71215	-2.55281	-0.225204	lidar	0.0475696	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.56649	-6.50903	-2.7386	-2.58934	-0.29204	radar	0.257813	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.67559	-6.44192	-2.71771	-2.60474	-0.294565	lidar	0.0313591	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.83749	-6.40068	-2.88275	-2.72096	-0.571965	radar	4.77821	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.96675	-6.34349	-2.87759	-2.74906	-0.571728	lidar	0.00578908	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.02614	-6.25569	-2.466	-2.63815	-0.175217	radar	11.9663	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.15039	-6.17566	-2.497	-2.63772	-0.159067	lidar	0.0722639	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.23491	-6.07695	-2.36797	-2.56338	0.0527808	radar	3.05843	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.34871	-5.98908	-2.40173	-2.54892	0.0705217	lidar	0.0842929	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.50194	-5.95611	-2.5701	-2.67637	-0.273192	radar	6.667	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.63673	-5.87445	-2.61407	-2.6786	-0.254012	lidar	0.101902	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.76517	-5.80307	-2.63306	-2.68917	-0.254755	radar	0.257527	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.91461	-5.70993	-2.71224	-2.68266	-0.222226	lidar	0.27117	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	8.9938	-5.61327	-2.53489	-2.59384	0.0283811	radar	3.6978	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.11964	-5.5131	-2.61633	-2.56845	0.0657017	lidar	0.321191	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.23656	-5.42841	-2.60601	-2.55128	0.0989473	radar	0.0579277	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.35354	-5.34486	-2.60907	-2.54316	0.102583	lidar	0.00691908	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.40973	-5.20597	-2.3935	-2.37663	0.504752	radar	8.4938	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.51665	-5.09517	-2.4473	-2.33896	0.519506	lidar	0.136559	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.61844	-5.00414	-2.47564	-2.34207	0.435157	radar	0.443586	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.72442	-4.8802	-2.5431	-2.30524	0.451927	lidar	0.175399	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.83927	-4.79189	-2.57938	-2.3288	0.33831	radar	0.905835	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.94142	-4.6773	-2.61023	-2.30599	0.343683	lidar	0.0353228	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0408	-4.58386	-2.65014	-2.32015	0.259543	radar	0.425842	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1384	-4.46768	-2.69929	-2.29933	0.270172	lidar	0.0915454	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2159	-4.33989	-2.66882	-2.23864	0.380764	radar	0.660608	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3137	-4.20248	-2.72383	-2.20884	0.393437	lidar	0.110016	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4302	-4.10026	-2.77213	-2.26308	0.194327	radar	1.85362	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5344	-3.96642	-2.81664	-2.24715	0.201999	lidar	0.0718806	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.6435	-3.85065	-2.8489	-2.26397	0.128776	radar	0.252501	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7421	-3.73516	-2.83774	-2.25984	0.124682	lidar	0.00784263	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8426	-3.61488	-2.8351	-2.25108	0.134297	radar	0.120274	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.943	-3.4773	-2.87202	-2.23625	0.145552	lidar	0.052317	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9813	-3.32544	-2.72497	-2.09908	0.495047	radar	5.99111	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0539	-3.18273	-2.7503	-2.06479	0.505114	lidar	0.040047	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.1013	-3.02937	-2.74977	-1.98897	0.623017	radar	0.749837	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.1599	-2.8786	-2.77644	-1.94916	0.63034	lidar	0.0329429	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1495	-2.69062	-2.78351	-1.76581	1.01268	radar	5.88902	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.1663	-2.54798	-2.75809	-1.70822	1.01567	lidar	0.0713892	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.1751	-2.38874	-2.78678	-1.62639	1.08739	radar	0.302851	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.1741	-2.24713	-2.75654	-1.56566	1.09069	lidar	0.0416182	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.2896	-2.18071	-2.40941	-1.78382	0.353148	radar	24.5751	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3261	-2.01327	-2.50841	-1.76792	0.340739	lidar	0.349586	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.2567	-1.89463	-2.37176	-1.54796	0.870925	radar	13.2681	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.2519	-1.72116	-2.48074	-1.49717	0.872075	lidar	0.443986	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.2572	-1.58679	-2.45598	-1.48431	0.782879	radar	0.459078	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.249	-1.41483	-2.55169	-1.44648	0.771862	lidar	0.320302	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.1913	-1.25888	-2.66151	-1.31535	1.00765	radar	2.80747	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.153	-1.09554	-2.71954	-1.26434	0.998981	lidar	0.115921	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.0305	-0.926425	-2.97313	-1.06837	1.36497	radar	6.67139	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	10.9477	-0.767164	-3.02002	-0.998893	1.35394	lidar	0.0809235	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.898	-0.646384	-2.79946	-0.998366	1.15281	radar	2.76924	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.8179	-0.490721	-2.86185	-0.952116	1.12327	lidar	0.199332	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.6427	-0.368211	-3.24252	-0.749411	1.51548	radar	11.1666	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.5266	-0.256254	-3.25046	-0.680238	1.50595	lidar	0.0435713	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.448	-0.173954	-2.8388	-0.666267	1.30099	radar	6.22217	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.327	-0.104235	-2.79303	-0.580878	1.32664	lidar	0.135354	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.1856	-0.0295896	-2.86208	-0.491081	1.37007	radar	0.322828	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.0465	0.00822927	-2.81284	-0.390481	1.41334	lidar	0.197529	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.9048	0.0541405	-2.78069	-0.308078	1.41822	radar	0.0478071	9.89001	0.00816785	9.9	9.49949e-007	-2.72481	0.908268
1477010483009765	9.75848	0.0804705	-2.76409	-0.216207	1.44112	lidar	0.042539	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.66167	0.0770528	-2.3437	-0.128628	1.43117	radar	4.63376	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.54074	0.111178	-2.34958	-0.0745345	1.39281	lidar	0.148379	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.40267	0.129753	-2.47838	-0.0126777	1.37279	radar	0.799171	9.56225	0.148577	9.4	0.15	-2.72659	0
